X1,X2,X3,X4,X5,href
43,864,20060731,2006年7月中国对部分国家出口商品类章金额统计(七)(13988字),海关统计,/IrisBin/Text.dll?db=TJ&no=372534&cs=16436881&str=对部分国家+出口商品类章+海关统计
44,863,20060731,2006年7月中国对部分国家出口商品类章金额统计(六)(13108字),海关统计,/IrisBin/Text.dll?db=TJ&no=372533&cs=12416124&str=对部分国家+出口商品类章+海关统计
45,862,20060731,2006年7月中国对部分国家出口商品类章金额统计(五)(12977字),海关统计,/IrisBin/Text.dll?db=TJ&no=372532&cs=682051&str=对部分国家+出口商品类章+海关统计
46,861,20060731,2006年7月中国对部分国家出口商品类章金额统计(四)(13432字),海关统计,/IrisBin/Text.dll?db=TJ&no=372531&cs=7151157&str=对部分国家+出口商品类章+海关统计
47,860,20060731,2006年7月中国对部分国家出口商品类章金额统计(三)(12911字),海关统计,/IrisBin/Text.dll?db=TJ&no=372530&cs=5294077&str=对部分国家+出口商品类章+海关统计
48,859,20060731,2006年7月中国对部分国家出口商品类章金额统计(二)(12854字),海关统计,/IrisBin/Text.dll?db=TJ&no=372529&cs=144155&str=对部分国家+出口商品类章+海关统计
49,858,20060731,2006年7月中国对部分国家出口商品类章金额统计(一)(12613字),海关统计,/IrisBin/Text.dll?db=TJ&no=372528&cs=12443954&str=对部分国家+出口商品类章+海关统计
50,857,20060630,2006年6月中国对部分国家出口商品类章金额统计(十一)(13588字),海关统计,/IrisBin/Text.dll?db=TJ&no=372158&cs=14816812&str=对部分国家+出口商品类章+海关统计
1,856,20060630,2006年6月中国对部分国家出口商品类章金额统计(十)(12476字),海关统计,/IrisBin/Text.dll?db=TJ&no=372157&cs=4032057&str=对部分国家+出口商品类章+海关统计
2,855,20060630,2006年6月中国对部分国家出口商品类章金额统计(九)(12965字),海关统计,/IrisBin/Text.dll?db=TJ&no=372156&cs=16172544&str=对部分国家+出口商品类章+海关统计
3,854,20060630,2006年6月中国对部分国家出口商品类章金额统计(八)(13069字),海关统计,/IrisBin/Text.dll?db=TJ&no=372155&cs=466232&str=对部分国家+出口商品类章+海关统计
4,853,20060630,2006年6月中国对部分国家出口商品类章金额统计(七)(14097字),海关统计,/IrisBin/Text.dll?db=TJ&no=372154&cs=3716826&str=对部分国家+出口商品类章+海关统计
5,852,20060630,2006年6月中国对部分国家出口商品类章金额统计(六)(13101字),海关统计,/IrisBin/Text.dll?db=TJ&no=372153&cs=8394608&str=对部分国家+出口商品类章+海关统计
6,851,20060630,2006年6月中国对部分国家出口商品类章金额统计(五)(12964字),海关统计,/IrisBin/Text.dll?db=TJ&no=372152&cs=809191&str=对部分国家+出口商品类章+海关统计
7,850,20060630,2006年6月中国对部分国家出口商品类章金额统计(四)(13421字),海关统计,/IrisBin/Text.dll?db=TJ&no=372151&cs=10430841&str=对部分国家+出口商品类章+海关统计
8,849,20060630,2006年6月中国对部分国家出口商品类章金额统计(三)(12893字),海关统计,/IrisBin/Text.dll?db=TJ&no=372150&cs=10480795&str=对部分国家+出口商品类章+海关统计
9,848,20060630,2006年6月中国对部分国家出口商品类章金额统计(二)(12952字),海关统计,/IrisBin/Text.dll?db=TJ&no=372149&cs=995361&str=对部分国家+出口商品类章+海关统计
10,847,20060630,2006年6月中国对部分国家出口商品类章金额统计(一)(12843字),海关统计,/IrisBin/Text.dll?db=TJ&no=372148&cs=14524774&str=对部分国家+出口商品类章+海关统计
11,846,20060531,2006年5月中国对部分国家(地区)出口商品类章金额统计(十一)(13569字),海关统计,/IrisBin/Text.dll?db=TJ&no=371989&cs=8495816&str=对部分国家+出口商品类章+海关统计
12,845,20060531,2006年5月中国对部分国家(地区)出口商品类章金额统计(十)(12462字),海关统计,/IrisBin/Text.dll?db=TJ&no=371988&cs=2545453&str=对部分国家+出口商品类章+海关统计
13,844,20060531,2006年5月中国对部分国家(地区)出口商品类章金额统计(九)(12718字),海关统计,/IrisBin/Text.dll?db=TJ&no=371987&cs=7837589&str=对部分国家+出口商品类章+海关统计
14,843,20060531,2006年5月中国对部分国家(地区)出口商品类章金额统计(八)(13062字),海关统计,/IrisBin/Text.dll?db=TJ&no=371986&cs=12126223&str=对部分国家+出口商品类章+海关统计
15,842,20060531,2006年5月中国对部分国家(地区)出口商品类章金额统计(七)(14082字),海关统计,/IrisBin/Text.dll?db=TJ&no=371985&cs=2909591&str=对部分国家+出口商品类章+海关统计
16,841,20060531,2006年5月中国对部分国家(地区)出口商品类章金额统计(六)(13083字),海关统计,/IrisBin/Text.dll?db=TJ&no=371984&cs=16184196&str=对部分国家+出口商品类章+海关统计
17,840,20060531,2006年5月中国对部分国家(地区)出口商品类章金额统计(五)(12951字),海关统计,/IrisBin/Text.dll?db=TJ&no=371983&cs=950133&str=对部分国家+出口商品类章+海关统计
18,839,20060531,2006年5月中国对部分国家(地区)出口商品类章金额统计(四)(13419字),海关统计,/IrisBin/Text.dll?db=TJ&no=371982&cs=1498985&str=对部分国家+出口商品类章+海关统计
19,838,20060531,2006年5月中国对部分国家(地区)出口商品类章金额统计(三)(12932字),海关统计,/IrisBin/Text.dll?db=TJ&no=371981&cs=12157275&str=对部分国家+出口商品类章+海关统计
20,837,20060531,2006年5月中国对部分国家(地区)出口商品类章金额统计(二)(12951字),海关统计,/IrisBin/Text.dll?db=TJ&no=371980&cs=4337463&str=对部分国家+出口商品类章+海关统计
21,836,20060531,2006年5月中国对部分国家(地区)出口商品类章金额统计(一)(12828字),海关统计,/IrisBin/Text.dll?db=TJ&no=371979&cs=7071179&str=对部分国家+出口商品类章+海关统计
22,835,20060430,2006年4月中国对部分国家(地区)出口商品类章金额统计(十一)(13549字),海关统计,/IrisBin/Text.dll?db=TJ&no=371895&cs=15398608&str=对部分国家+出口商品类章+海关统计
23,834,20060430,2006年4月中国对部分国家(地区)出口商品类章金额统计(十)(12196字),海关统计,/IrisBin/Text.dll?db=TJ&no=371894&cs=3730920&str=对部分国家+出口商品类章+海关统计
24,833,20060430,2006年4月中国对部分国家(地区)出口商品类章金额统计(九)(12457字),海关统计,/IrisBin/Text.dll?db=TJ&no=371893&cs=2110498&str=对部分国家+出口商品类章+海关统计
25,832,20060430,2006年4月中国对部分国家(地区)出口商品类章金额统计(八)(13045字),海关统计,/IrisBin/Text.dll?db=TJ&no=371892&cs=2144152&str=对部分国家+出口商品类章+海关统计
26,831,20060430,2006年4月中国对部分国家(地区)出口商品类章金额统计(七)(13948字),海关统计,/IrisBin/Text.dll?db=TJ&no=371891&cs=2961099&str=对部分国家+出口商品类章+海关统计
27,830,20060430,2006年4月中国对部分国家(地区)出口商品类章金额统计(六)(13073字),海关统计,/IrisBin/Text.dll?db=TJ&no=371890&cs=1765124&str=对部分国家+出口商品类章+海关统计
28,829,20060430,2006年4月中国对部分国家(地区)出口商品类章金额统计(五)(12937字),海关统计,/IrisBin/Text.dll?db=TJ&no=371889&cs=14399233&str=对部分国家+出口商品类章+海关统计
29,828,20060430,2006年4月中国对部分国家(地区)出口商品类章金额统计(四)(13394字),海关统计,/IrisBin/Text.dll?db=TJ&no=371888&cs=7831069&str=对部分国家+出口商品类章+海关统计
30,827,20060430,2006年4月中国对部分国家(地区)出口商品类章金额统计(三)(12869字),海关统计,/IrisBin/Text.dll?db=TJ&no=371887&cs=6563802&str=对部分国家+出口商品类章+海关统计
31,826,20060430,2006年4月中国对部分国家(地区)出口商品类章金额统计(二)(12924字),海关统计,/IrisBin/Text.dll?db=TJ&no=371886&cs=8185620&str=对部分国家+出口商品类章+海关统计
32,825,20060430,2006年4月中国对部分国家(地区)出口商品类章金额统计(一)(12807字),海关统计,/IrisBin/Text.dll?db=TJ&no=371885&cs=11765002&str=对部分国家+出口商品类章+海关统计
33,824,20060331,2006年3月中国对部分国家(地区)出口商品类章金额统计(十一)(13524字),海关统计,/IrisBin/Text.dll?db=TJ&no=371596&cs=1385762&str=对部分国家+出口商品类章+海关统计
34,823,20060331,2006年3月中国对部分国家(地区)出口商品类章金额统计(十)(12182字),海关统计,/IrisBin/Text.dll?db=TJ&no=371595&cs=15225078&str=对部分国家+出口商品类章+海关统计
35,822,20060331,2006年3月中国对部分国家(地区)出口商品类章金额统计(九)(12182字),海关统计,/IrisBin/Text.dll?db=TJ&no=371594&cs=3337343&str=对部分国家+出口商品类章+海关统计
36,821,20060331,2006年3月中国对部分国家(地区)出口商品类章金额统计(八)(12776字),海关统计,/IrisBin/Text.dll?db=TJ&no=371593&cs=13899965&str=对部分国家+出口商品类章+海关统计
37,820,20060331,2006年3月中国对部分国家(地区)出口商品类章金额统计(七)(13919字),海关统计,/IrisBin/Text.dll?db=TJ&no=371592&cs=477641&str=对部分国家+出口商品类章+海关统计
38,819,20060331,2006年3月中国对部分国家(地区)出口商品类章金额统计(六)(13051字),海关统计,/IrisBin/Text.dll?db=TJ&no=371591&cs=5077357&str=对部分国家+出口商品类章+海关统计
39,818,20060331,2006年3月中国对部分国家(地区)出口商品类章金额统计(五)(12908字),海关统计,/IrisBin/Text.dll?db=TJ&no=371590&cs=12435611&str=对部分国家+出口商品类章+海关统计
40,817,20060331,2006年3月中国对部分国家(地区)出口商品类章金额统计(四)(13372字),海关统计,/IrisBin/Text.dll?db=TJ&no=371589&cs=14207968&str=对部分国家+出口商品类章+海关统计
41,816,20060331,2006年3月中国对部分国家(地区)出口商品类章金额统计(三)(12605字),海关统计,/IrisBin/Text.dll?db=TJ&no=371588&cs=11393952&str=对部分国家+出口商品类章+海关统计
42,815,20060331,2006年3月中国对部分国家(地区)出口商品类章金额统计(二)(12900字),海关统计,/IrisBin/Text.dll?db=TJ&no=371587&cs=560450&str=对部分国家+出口商品类章+海关统计
43,814,20060331,2006年3月中国对部分国家(地区)出口商品类章金额统计(一)(12784字),海关统计,/IrisBin/Text.dll?db=TJ&no=371586&cs=8762129&str=对部分国家+出口商品类章+海关统计
44,813,20060228,2006年2月中国对部分国家(地区)出口商品类章金额统计(十一)(13477字),海关统计,/IrisBin/Text.dll?db=TJ&no=371424&cs=2632787&str=对部分国家+出口商品类章+海关统计
45,812,20060228,2006年2月中国对部分国家(地区)出口商品类章金额统计(十)(11874字),海关统计,/IrisBin/Text.dll?db=TJ&no=371423&cs=2803938&str=对部分国家+出口商品类章+海关统计
46,811,20060228,2006年2月中国对部分国家(地区)出口商品类章金额统计(九)(12132字),海关统计,/IrisBin/Text.dll?db=TJ&no=371422&cs=11922383&str=对部分国家+出口商品类章+海关统计
47,810,20060228,2006年2月中国对部分国家(地区)出口商品类章金额统计(八)(12491字),海关统计,/IrisBin/Text.dll?db=TJ&no=371421&cs=1325182&str=对部分国家+出口商品类章+海关统计
48,809,20060228,2006年2月中国对部分国家(地区)出口商品类章金额统计(七)(13624字),海关统计,/IrisBin/Text.dll?db=TJ&no=371420&cs=2401262&str=对部分国家+出口商品类章+海关统计
49,808,20060228,2006年2月中国对部分国家(地区)出口商品类章金额统计(六)(12750字),海关统计,/IrisBin/Text.dll?db=TJ&no=371419&cs=9740039&str=对部分国家+出口商品类章+海关统计
50,807,20060228,2006年2月中国对部分国家(地区)出口商品类章金额统计(五)(12618字),海关统计,/IrisBin/Text.dll?db=TJ&no=371418&cs=8113727&str=对部分国家+出口商品类章+海关统计
1,806,20060228,2006年2月中国对部分国家(地区)出口商品类章金额统计(四)(13297字),海关统计,/IrisBin/Text.dll?db=TJ&no=371417&cs=11775149&str=对部分国家+出口商品类章+海关统计
2,805,20060228,2006年2月中国对部分国家(地区)出口商品类章金额统计(三)(12303字),海关统计,/IrisBin/Text.dll?db=TJ&no=371416&cs=4358919&str=对部分国家+出口商品类章+海关统计
3,804,20060228,2006年2月中国对部分国家(地区)出口商品类章金额统计(二)(12621字),海关统计,/IrisBin/Text.dll?db=TJ&no=371415&cs=2231042&str=对部分国家+出口商品类章+海关统计
4,803,20060228,2006年2月中国对部分国家(地区)出口商品类章金额统计(一)(12248字),海关统计,/IrisBin/Text.dll?db=TJ&no=371414&cs=6248438&str=对部分国家+出口商品类章+海关统计
5,802,20060131,2006年1月中国对部分国家(地区)出口商品类章金额统计(十一)(13444字),海关统计,/IrisBin/Text.dll?db=TJ&no=371285&cs=8790880&str=对部分国家+出口商品类章+海关统计
6,801,20060131,2006年1月中国对部分国家(地区)出口商品类章金额统计(十)(11721字),海关统计,/IrisBin/Text.dll?db=TJ&no=371284&cs=3236172&str=对部分国家+出口商品类章+海关统计
7,800,20060131,2006年1月中国对部分国家(地区)出口商品类章金额统计(九)(12098字),海关统计,/IrisBin/Text.dll?db=TJ&no=371283&cs=9317525&str=对部分国家+出口商品类章+海关统计
8,799,20060131,2006年1月中国对部分国家(地区)出口商品类章金额统计(八)(11970字),海关统计,/IrisBin/Text.dll?db=TJ&no=371282&cs=8226202&str=对部分国家+出口商品类章+海关统计
9,798,20060131,2006年1月中国对部分国家(地区)出口商品类章金额统计(七)(13119字),海关统计,/IrisBin/Text.dll?db=TJ&no=371281&cs=10800332&str=对部分国家+出口商品类章+海关统计
10,797,20060131,2006年1月中国对部分国家(地区)出口商品类章金额统计(六)(12474字),海关统计,/IrisBin/Text.dll?db=TJ&no=371280&cs=8734373&str=对部分国家+出口商品类章+海关统计
11,796,20060131,2006年1月中国对部分国家(地区)出口商品类章金额统计(五)(12210字),海关统计,/IrisBin/Text.dll?db=TJ&no=371279&cs=7703168&str=对部分国家+出口商品类章+海关统计
12,795,20060131,2006年1月中国对部分国家(地区)出口商品类章金额统计(四)(12785字),海关统计,/IrisBin/Text.dll?db=TJ&no=371278&cs=5851079&str=对部分国家+出口商品类章+海关统计
13,794,20060131,2006年1月中国对部分国家(地区)出口商品类章金额统计(三)(12252字),海关统计,/IrisBin/Text.dll?db=TJ&no=371277&cs=9641443&str=对部分国家+出口商品类章+海关统计
14,793,20060131,2006年1月中国对部分国家(地区)出口商品类章金额统计(二)(12214字),海关统计,/IrisBin/Text.dll?db=TJ&no=371276&cs=13675276&str=对部分国家+出口商品类章+海关统计
15,792,20060131,2006年1月中国对部分国家(地区)出口商品类章金额统计(一)(11845字),海关统计,/IrisBin/Text.dll?db=TJ&no=371275&cs=9449098&str=对部分国家+出口商品类章+海关统计
16,791,20051231,2005年12月中国对部分国家(地区)出口商品类章金额表统计(十一)(14982字),海关统计,/IrisBin/Text.dll?db=TJ&no=317185&cs=16306433&str=对部分国家+出口商品类章+海关统计
17,790,20051231,2005年12月中国对部分国家(地区)出口商品类章金额表统计(十)(13484字),海关统计,/IrisBin/Text.dll?db=TJ&no=317184&cs=7802638&str=对部分国家+出口商品类章+海关统计
18,789,20051231,2005年12月中国对部分国家(地区)出口商品类章金额表统计(九)(14123字),海关统计,/IrisBin/Text.dll?db=TJ&no=317183&cs=10098890&str=对部分国家+出口商品类章+海关统计
19,788,20051231,2005年12月中国对部分国家(地区)出口商品类章金额表统计(八)(13854字),海关统计,/IrisBin/Text.dll?db=TJ&no=317182&cs=1441893&str=对部分国家+出口商品类章+海关统计
20,787,20051231,2005年12月中国对部分国家(地区)出口商品类章金额表统计(七)(14629字),海关统计,/IrisBin/Text.dll?db=TJ&no=317181&cs=11168073&str=对部分国家+出口商品类章+海关统计
21,786,20051231,2005年12月中国对部分国家(地区)出口商品类章金额表统计(六)(14359字),海关统计,/IrisBin/Text.dll?db=TJ&no=317180&cs=7604570&str=对部分国家+出口商品类章+海关统计
22,785,20051231,2005年12月中国对部分国家(地区)出口商品类章金额表统计(五)(14113字),海关统计,/IrisBin/Text.dll?db=TJ&no=317179&cs=15161647&str=对部分国家+出口商品类章+海关统计
23,784,20051231,2005年12月中国对部分国家(地区)出口商品类章金额表统计(四)(14558字),海关统计,/IrisBin/Text.dll?db=TJ&no=317178&cs=11335253&str=对部分国家+出口商品类章+海关统计
24,783,20051231,2005年12月中国对部分国家(地区)出口商品类章金额表统计(三)(13788字),海关统计,/IrisBin/Text.dll?db=TJ&no=317177&cs=11832989&str=对部分国家+出口商品类章+海关统计
25,782,20051231,2005年12月中国对部分国家(地区)出口商品类章金额表统计(二)(14112字),海关统计,/IrisBin/Text.dll?db=TJ&no=317176&cs=10900462&str=对部分国家+出口商品类章+海关统计
26,781,20051231,2005年12月中国对部分国家(地区)出口商品类章金额表统计(一)(13605字),海关统计,/IrisBin/Text.dll?db=TJ&no=317175&cs=10738827&str=对部分国家+出口商品类章+海关统计
27,780,20051130,2005年11月中国对部分国家(地区)出口商品类章金额统计(十一)(14968字),海关统计,/IrisBin/Text.dll?db=TJ&no=317048&cs=9620054&str=对部分国家+出口商品类章+海关统计
28,779,20051130,2005年11月中国对部分国家(地区)出口商品类章金额统计(十)(13597字),海关统计,/IrisBin/Text.dll?db=TJ&no=317047&cs=5337645&str=对部分国家+出口商品类章+海关统计
29,778,20051130,2005年11月中国对部分国家(地区)出口商品类章金额统计(九)(14117字),海关统计,/IrisBin/Text.dll?db=TJ&no=317046&cs=4627484&str=对部分国家+出口商品类章+海关统计
30,777,20051130,2005年11月中国对部分国家(地区)出口商品类章金额统计(八)(13846字),海关统计,/IrisBin/Text.dll?db=TJ&no=317045&cs=11237807&str=对部分国家+出口商品类章+海关统计
31,776,20051130,2005年11月中国对部分国家(地区)出口商品类章金额统计(七)(14622字),海关统计,/IrisBin/Text.dll?db=TJ&no=317044&cs=5300122&str=对部分国家+出口商品类章+海关统计
32,775,20051130,2005年11月中国对部分国家(地区)出口商品类章金额统计(六)(14357字),海关统计,/IrisBin/Text.dll?db=TJ&no=317043&cs=12740639&str=对部分国家+出口商品类章+海关统计
33,774,20051130,2005年11月中国对部分国家(地区)出口商品类章金额统计(五)(14094字),海关统计,/IrisBin/Text.dll?db=TJ&no=317042&cs=4005815&str=对部分国家+出口商品类章+海关统计
34,773,20051130,2005年11月中国对部分国家(地区)出口商品类章金额统计(四)(14547字),海关统计,/IrisBin/Text.dll?db=TJ&no=317041&cs=11662437&str=对部分国家+出口商品类章+海关统计
35,772,20051130,2005年11月中国对部分国家(地区)出口商品类章金额统计(三)(13783字),海关统计,/IrisBin/Text.dll?db=TJ&no=317040&cs=10894937&str=对部分国家+出口商品类章+海关统计
36,771,20051130,2005年11月中国对部分国家(地区)出口商品类章金额统计(二)(14098字),海关统计,/IrisBin/Text.dll?db=TJ&no=317039&cs=14442981&str=对部分国家+出口商品类章+海关统计
37,770,20051130,2005年11月中国对部分国家(地区)出口商品类章金额统计(一)(13594字),海关统计,/IrisBin/Text.dll?db=TJ&no=317038&cs=13529576&str=对部分国家+出口商品类章+海关统计
38,769,20051031,2005年10月中国对部分国家(地区)出口商品类章金额表统计(十一)(14965字),海关统计,/IrisBin/Text.dll?db=TJ&no=268256&cs=11824944&str=对部分国家+出口商品类章+海关统计
39,768,20051031,2005年10月中国对部分国家(地区)出口商品类章金额表统计(十)(13472字),海关统计,/IrisBin/Text.dll?db=TJ&no=268255&cs=9325003&str=对部分国家+出口商品类章+海关统计
40,767,20051031,2005年10月中国对部分国家(地区)出口商品类章金额表统计(九)(14110字),海关统计,/IrisBin/Text.dll?db=TJ&no=268254&cs=14307716&str=对部分国家+出口商品类章+海关统计
41,766,20051031,2005年10月中国对部分国家(地区)出口商品类章金额表统计(八)(13846字),海关统计,/IrisBin/Text.dll?db=TJ&no=268253&cs=12930051&str=对部分国家+出口商品类章+海关统计
42,765,20051031,2005年10月中国对部分国家(地区)出口商品类章金额表统计(七)(14616字),海关统计,/IrisBin/Text.dll?db=TJ&no=268252&cs=6572613&str=对部分国家+出口商品类章+海关统计
43,764,20051031,2005年10月中国对部分国家(地区)出口商品类章金额表统计(六)(14354字),海关统计,/IrisBin/Text.dll?db=TJ&no=268251&cs=14151266&str=对部分国家+出口商品类章+海关统计
44,763,20051031,2005年10月中国对部分国家(地区)出口商品类章金额表统计(五)(14084字),海关统计,/IrisBin/Text.dll?db=TJ&no=268250&cs=14857255&str=对部分国家+出口商品类章+海关统计
45,762,20051031,2005年10月中国对部分国家(地区)出口商品类章金额表统计(四)(14543字),海关统计,/IrisBin/Text.dll?db=TJ&no=268249&cs=1417893&str=对部分国家+出口商品类章+海关统计
46,761,20051031,2005年10月中国对部分国家(地区)出口商品类章金额表统计(三)(13776字),海关统计,/IrisBin/Text.dll?db=TJ&no=268248&cs=8244097&str=对部分国家+出口商品类章+海关统计
47,760,20051031,2005年10月中国对部分国家(地区)出口商品类章金额表统计(二)(14097字),海关统计,/IrisBin/Text.dll?db=TJ&no=268247&cs=4654376&str=对部分国家+出口商品类章+海关统计
48,759,20051031,2005年10月中国对部分国家(地区)出口商品类章金额表统计(一)(13587字),海关统计,/IrisBin/Text.dll?db=TJ&no=268246&cs=6234573&str=对部分国家+出口商品类章+海关统计
49,758,20050930,2005年9月中国对部分国家(地区)出口商品类章金额表统计(十一)(13977字),海关统计,/IrisBin/Text.dll?db=TJ&no=268210&cs=14676786&str=对部分国家+出口商品类章+海关统计
50,757,20050930,2005年9月中国对部分国家(地区)出口商品类章金额表统计(十)(12611字),海关统计,/IrisBin/Text.dll?db=TJ&no=268209&cs=2692557&str=对部分国家+出口商品类章+海关统计
1,756,20050930,2005年9月中国对部分国家(地区)出口商品类章金额表统计(九)(13232字),海关统计,/IrisBin/Text.dll?db=TJ&no=268208&cs=5179680&str=对部分国家+出口商品类章+海关统计
2,755,20050930,2005年9月中国对部分国家(地区)出口商品类章金额表统计(八)(12853字),海关统计,/IrisBin/Text.dll?db=TJ&no=268207&cs=2150476&str=对部分国家+出口商品类章+海关统计
3,754,20050930,2005年9月中国对部分国家(地区)出口商品类章金额表统计(七)(13757字),海关统计,/IrisBin/Text.dll?db=TJ&no=268206&cs=12139336&str=对部分国家+出口商品类章+海关统计
4,753,20050930,2005年9月中国对部分国家(地区)出口商品类章金额表统计(六)(13495字),海关统计,/IrisBin/Text.dll?db=TJ&no=268205&cs=4310673&str=对部分国家+出口商品类章+海关统计
5,752,20050930,2005年9月中国对部分国家(地区)出口商品类章金额表统计(五)(13224字),海关统计,/IrisBin/Text.dll?db=TJ&no=268204&cs=9290825&str=对部分国家+出口商品类章+海关统计
6,751,20050930,2005年9月中国对部分国家(地区)出口商品类章金额表统计(四)(13685字),海关统计,/IrisBin/Text.dll?db=TJ&no=268203&cs=1611693&str=对部分国家+出口商品类章+海关统计
7,750,20050930,2005年9月中国对部分国家(地区)出口商品类章金额表统计(三)(12901字),海关统计,/IrisBin/Text.dll?db=TJ&no=268202&cs=3992079&str=对部分国家+出口商品类章+海关统计
8,749,20050930,2005年9月中国对部分国家(地区)出口商品类章金额表统计(二)(13236字),海关统计,/IrisBin/Text.dll?db=TJ&no=268201&cs=7433922&str=对部分国家+出口商品类章+海关统计
9,748,20050930,2005年9月中国对部分国家(地区)出口商品类章金额表统计(一)(12728字),海关统计,/IrisBin/Text.dll?db=TJ&no=268200&cs=1731373&str=对部分国家+出口商品类章+海关统计
10,747,20050831,2005年8月中国对部分国家(地区)出口商品类章金额表统计(十一)(13972字),海关统计,/IrisBin/Text.dll?db=TJ&no=268146&cs=8115624&str=对部分国家+出口商品类章+海关统计
11,746,20050831,2005年8月中国对部分国家(地区)出口商品类章金额表统计(十)(12602字),海关统计,/IrisBin/Text.dll?db=TJ&no=268145&cs=16348048&str=对部分国家+出口商品类章+海关统计
12,745,20050831,2005年8月中国对部分国家(地区)出口商品类章金额表统计(九)(12980字),海关统计,/IrisBin/Text.dll?db=TJ&no=268144&cs=16767876&str=对部分国家+出口商品类章+海关统计
13,744,20050831,2005年8月中国对部分国家(地区)出口商品类章金额表统计(八)(12843字),海关统计,/IrisBin/Text.dll?db=TJ&no=268143&cs=12882923&str=对部分国家+出口商品类章+海关统计
14,743,20050831,2005年8月中国对部分国家(地区)出口商品类章金额表统计(七)(14228字),海关统计,/IrisBin/Text.dll?db=TJ&no=268142&cs=10910868&str=对部分国家+出口商品类章+海关统计
15,742,20050831,2005年8月中国对部分国家(地区)出口商品类章金额表统计(六)(13361字),海关统计,/IrisBin/Text.dll?db=TJ&no=268141&cs=10687790&str=对部分国家+出口商品类章+海关统计
16,741,20050831,2005年8月中国对部分国家(地区)出口商品类章金额表统计(五)(13207字),海关统计,/IrisBin/Text.dll?db=TJ&no=268140&cs=2592825&str=对部分国家+出口商品类章+海关统计
17,740,20050831,2005年8月中国对部分国家(地区)出口商品类章金额表统计(四)(13674字),海关统计,/IrisBin/Text.dll?db=TJ&no=268139&cs=1320190&str=对部分国家+出口商品类章+海关统计
18,739,20050831,2005年8月中国对部分国家(地区)出口商品类章金额表统计(三)(13129字),海关统计,/IrisBin/Text.dll?db=TJ&no=268138&cs=9708207&str=对部分国家+出口商品类章+海关统计
19,738,20050831,2005年8月中国对部分国家(地区)出口商品类章金额表统计(二)(13220字),海关统计,/IrisBin/Text.dll?db=TJ&no=268137&cs=8090488&str=对部分国家+出口商品类章+海关统计
20,737,20050831,2005年8月中国对部分国家(地区)出口商品类章金额表统计(一)(12842字),海关统计,/IrisBin/Text.dll?db=TJ&no=268136&cs=3395819&str=对部分国家+出口商品类章+海关统计
21,736,20050731,2005年7月中国对部分国家(地区)出口商品类章金额表统计(十一)(13589字),海关统计,/IrisBin/Text.dll?db=TJ&no=268054&cs=9610195&str=对部分国家+出口商品类章+海关统计
22,735,20050731,2005年7月中国对部分国家(地区)出口商品类章金额表统计(十)(12590字),海关统计,/IrisBin/Text.dll?db=TJ&no=268053&cs=5790356&str=对部分国家+出口商品类章+海关统计
23,734,20050731,2005年7月中国对部分国家(地区)出口商品类章金额表统计(九)(12971字),海关统计,/IrisBin/Text.dll?db=TJ&no=268052&cs=12176858&str=对部分国家+出口商品类章+海关统计
24,733,20050731,2005年7月中国对部分国家(地区)出口商品类章金额表统计(八)(12828字),海关统计,/IrisBin/Text.dll?db=TJ&no=268051&cs=10339500&str=对部分国家+出口商品类章+海关统计
25,732,20050731,2005年7月中国对部分国家(地区)出口商品类章金额表统计(七)(14218字),海关统计,/IrisBin/Text.dll?db=TJ&no=268050&cs=16268516&str=对部分国家+出口商品类章+海关统计
26,731,20050731,2005年7月中国对部分国家(地区)出口商品类章金额表统计(六)(13347字),海关统计,/IrisBin/Text.dll?db=TJ&no=268049&cs=5184651&str=对部分国家+出口商品类章+海关统计
27,730,20050731,2005年7月中国对部分国家(地区)出口商品类章金额表统计(五)(13081字),海关统计,/IrisBin/Text.dll?db=TJ&no=268048&cs=2180033&str=对部分国家+出口商品类章+海关统计
28,729,20050731,2005年7月中国对部分国家(地区)出口商品类章金额表统计(四)(13544字),海关统计,/IrisBin/Text.dll?db=TJ&no=268047&cs=11838806&str=对部分国家+出口商品类章+海关统计
29,728,20050731,2005年7月中国对部分国家(地区)出口商品类章金额表统计(三)(12876字),海关统计,/IrisBin/Text.dll?db=TJ&no=268046&cs=12044300&str=对部分国家+出口商品类章+海关统计
30,727,20050731,2005年7月中国对部分国家(地区)出口商品类章金额表统计(二)(13213字),海关统计,/IrisBin/Text.dll?db=TJ&no=268045&cs=9157841&str=对部分国家+出口商品类章+海关统计
31,726,20050731,2005年7月中国对部分国家(地区)出口商品类章金额表统计(一)(12823字),海关统计,/IrisBin/Text.dll?db=TJ&no=268044&cs=690010&str=对部分国家+出口商品类章+海关统计
32,725,20050630,2005年6月中国对部分国家(地区)出口商品类章金额表统计(十一)(13565字),海关统计,/IrisBin/Text.dll?db=TJ&no=267925&cs=4519546&str=对部分国家+出口商品类章+海关统计
33,724,20050630,2005年6月中国对部分国家(地区)出口商品类章金额表统计(十)(12332字),海关统计,/IrisBin/Text.dll?db=TJ&no=267924&cs=4848071&str=对部分国家+出口商品类章+海关统计
34,723,20050630,2005年6月中国对部分国家(地区)出口商品类章金额表统计(九)(12475字),海关统计,/IrisBin/Text.dll?db=TJ&no=267923&cs=8732698&str=对部分国家+出口商品类章+海关统计
