X1,X2,X3,X4,X5,href
12,715,20050630,2005年6月中国自部分国家(地区)进口商品类章金额表统计(一)(12348字),海关统计,/IrisBin/Text.dll?db=TJ&no=267926&cs=326275&str=自部分国家+进口商品类章+海关统计
13,714,20050531,2005年5月中国自部分国家(地区)进口商品类章金额表统计(十一)(13350字),海关统计,/IrisBin/Text.dll?db=TJ&no=267838&cs=11077415&str=自部分国家+进口商品类章+海关统计
14,713,20050531,2005年5月中国自部分国家(地区)进口商品类章金额表统计(十)(12020字),海关统计,/IrisBin/Text.dll?db=TJ&no=267837&cs=6731940&str=自部分国家+进口商品类章+海关统计
15,712,20050531,2005年5月中国自部分国家(地区)进口商品类章金额表统计(九)(12664字),海关统计,/IrisBin/Text.dll?db=TJ&no=267836&cs=13546345&str=自部分国家+进口商品类章+海关统计
16,711,20050531,2005年5月中国自部分国家(地区)进口商品类章金额表统计(八)(12215字),海关统计,/IrisBin/Text.dll?db=TJ&no=267835&cs=2032236&str=自部分国家+进口商品类章+海关统计
17,710,20050531,2005年5月中国自部分国家(地区)进口商品类章金额表统计(七)(13254字),海关统计,/IrisBin/Text.dll?db=TJ&no=267834&cs=1218739&str=自部分国家+进口商品类章+海关统计
18,709,20050531,2005年5月中国自部分国家(地区)进口商品类章金额表统计(六)(13102字),海关统计,/IrisBin/Text.dll?db=TJ&no=267833&cs=5743253&str=自部分国家+进口商品类章+海关统计
19,708,20050531,2005年5月中国自部分国家(地区)进口商品类章金额表统计(五)(12479字),海关统计,/IrisBin/Text.dll?db=TJ&no=267832&cs=1788654&str=自部分国家+进口商品类章+海关统计
20,707,20050531,2005年5月中国自部分国家(地区)进口商品类章金额表统计(四)(13417字),海关统计,/IrisBin/Text.dll?db=TJ&no=267831&cs=2014130&str=自部分国家+进口商品类章+海关统计
21,706,20050531,2005年5月中国自部分国家(地区)进口商品类章金额表统计(三)(12460字),海关统计,/IrisBin/Text.dll?db=TJ&no=267830&cs=2707386&str=自部分国家+进口商品类章+海关统计
22,705,20050531,2005年5月中国自部分国家(地区)进口商品类章金额表统计(二)(12849字),海关统计,/IrisBin/Text.dll?db=TJ&no=267829&cs=15490617&str=自部分国家+进口商品类章+海关统计
23,704,20050531,2005年5月中国自部分国家(地区)进口商品类章金额表统计(一)(12094字),海关统计,/IrisBin/Text.dll?db=TJ&no=267828&cs=4606769&str=自部分国家+进口商品类章+海关统计
24,703,20050430,2005年4月中国自部分国家(地区)进口商品类章金额表统计(十一)(13218字),海关统计,/IrisBin/Text.dll?db=TJ&no=267750&cs=6828364&str=自部分国家+进口商品类章+海关统计
25,702,20050430,2005年4月中国自部分国家(地区)进口商品类章金额表统计(十)(12009字),海关统计,/IrisBin/Text.dll?db=TJ&no=267749&cs=3946715&str=自部分国家+进口商品类章+海关统计
26,701,20050430,2005年4月中国自部分国家(地区)进口商品类章金额表统计(九)(12530字),海关统计,/IrisBin/Text.dll?db=TJ&no=267748&cs=13145191&str=自部分国家+进口商品类章+海关统计
27,700,20050430,2005年4月中国自部分国家(地区)进口商品类章金额表统计(八)(11846字),海关统计,/IrisBin/Text.dll?db=TJ&no=267747&cs=4962357&str=自部分国家+进口商品类章+海关统计
28,699,20050430,2005年4月中国自部分国家(地区)进口商品类章金额表统计(七)(13359字),海关统计,/IrisBin/Text.dll?db=TJ&no=267746&cs=249448&str=自部分国家+进口商品类章+海关统计
29,698,20050430,2005年4月中国自部分国家(地区)进口商品类章金额表统计(六)(13082字),海关统计,/IrisBin/Text.dll?db=TJ&no=267745&cs=9924857&str=自部分国家+进口商品类章+海关统计
30,697,20050430,2005年4月中国自部分国家(地区)进口商品类章金额表统计(五)(12467字),海关统计,/IrisBin/Text.dll?db=TJ&no=267744&cs=12987564&str=自部分国家+进口商品类章+海关统计
31,696,20050430,2005年4月中国自部分国家(地区)进口商品类章金额表统计(四)(13396字),海关统计,/IrisBin/Text.dll?db=TJ&no=267743&cs=12901946&str=自部分国家+进口商品类章+海关统计
32,695,20050430,2005年4月中国自部分国家(地区)进口商品类章金额表统计(三)(12699字),海关统计,/IrisBin/Text.dll?db=TJ&no=267742&cs=7943567&str=自部分国家+进口商品类章+海关统计
33,694,20050430,2005年4月中国自部分国家(地区)进口商品类章金额表统计(二)(12834字),海关统计,/IrisBin/Text.dll?db=TJ&no=267741&cs=2855329&str=自部分国家+进口商品类章+海关统计
34,693,20050430,2005年4月中国自部分国家(地区)进口商品类章金额表统计(一)(12565字),海关统计,/IrisBin/Text.dll?db=TJ&no=267740&cs=4654976&str=自部分国家+进口商品类章+海关统计
35,692,20050331,2005年3月中国自部分国家(地区)进口商品类章金额表统计(十一)(13313字),海关统计,/IrisBin/Text.dll?db=TJ&no=267620&cs=2590975&str=自部分国家+进口商品类章+海关统计
36,691,20050331,2005年3月中国自部分国家(地区)进口商品类章金额表统计(十)(11988字),海关统计,/IrisBin/Text.dll?db=TJ&no=267619&cs=2866190&str=自部分国家+进口商品类章+海关统计
37,690,20050331,2005年3月中国自部分国家(地区)进口商品类章金额表统计(九)(12027字),海关统计,/IrisBin/Text.dll?db=TJ&no=267618&cs=1232139&str=自部分国家+进口商品类章+海关统计
38,689,20050331,2005年3月中国自部分国家(地区)进口商品类章金额表统计(八)(11953字),海关统计,/IrisBin/Text.dll?db=TJ&no=267617&cs=1164689&str=自部分国家+进口商品类章+海关统计
39,688,20050331,2005年3月中国自部分国家(地区)进口商品类章金额表统计(七)(13094字),海关统计,/IrisBin/Text.dll?db=TJ&no=267616&cs=8110893&str=自部分国家+进口商品类章+海关统计
40,687,20050331,2005年3月中国自部分国家(地区)进口商品类章金额表统计(六)(12586字),海关统计,/IrisBin/Text.dll?db=TJ&no=267615&cs=10869387&str=自部分国家+进口商品类章+海关统计
41,686,20050331,2005年3月中国自部分国家(地区)进口商品类章金额表统计(五)(12453字),海关统计,/IrisBin/Text.dll?db=TJ&no=267614&cs=16185553&str=自部分国家+进口商品类章+海关统计
42,685,20050331,2005年3月中国自部分国家(地区)进口商品类章金额表统计(四)(13380字),海关统计,/IrisBin/Text.dll?db=TJ&no=267613&cs=10981470&str=自部分国家+进口商品类章+海关统计
43,684,20050331,2005年3月中国自部分国家(地区)进口商品类章金额表统计(三)(12692字),海关统计,/IrisBin/Text.dll?db=TJ&no=267612&cs=1529546&str=自部分国家+进口商品类章+海关统计
44,683,20050331,2005年3月中国自部分国家(地区)进口商品类章金额表统计(二)(12825字),海关统计,/IrisBin/Text.dll?db=TJ&no=267611&cs=12041690&str=自部分国家+进口商品类章+海关统计
45,682,20050331,2005年3月中国自部分国家(地区)进口商品类章金额表统计(一)(12420字),海关统计,/IrisBin/Text.dll?db=TJ&no=267610&cs=7141057&str=自部分国家+进口商品类章+海关统计
46,681,20050228,2005年2月中国自部分国家(地区)进口商品类章金额表统计(十一)(12799字),海关统计,/IrisBin/Text.dll?db=TJ&no=267510&cs=12939493&str=自部分国家+进口商品类章+海关统计
47,680,20050228,2005年2月中国自部分国家(地区)进口商品类章金额表统计(十)(11733字),海关统计,/IrisBin/Text.dll?db=TJ&no=267509&cs=933533&str=自部分国家+进口商品类章+海关统计
48,679,20050228,2005年2月中国自部分国家(地区)进口商品类章金额表统计(九)(11759字),海关统计,/IrisBin/Text.dll?db=TJ&no=267508&cs=4301969&str=自部分国家+进口商品类章+海关统计
49,678,20050228,2005年2月中国自部分国家(地区)进口商品类章金额表统计(八)(11801字),海关统计,/IrisBin/Text.dll?db=TJ&no=267507&cs=16176865&str=自部分国家+进口商品类章+海关统计
50,677,20050228,2005年2月中国自部分国家(地区)进口商品类章金额表统计(七)(12795字),海关统计,/IrisBin/Text.dll?db=TJ&no=267506&cs=15060791&str=自部分国家+进口商品类章+海关统计
1,676,20050228,2005年2月中国自部分国家(地区)进口商品类章金额表统计(六)(12306字),海关统计,/IrisBin/Text.dll?db=TJ&no=267505&cs=7522747&str=自部分国家+进口商品类章+海关统计
2,675,20050228,2005年2月中国自部分国家(地区)进口商品类章金额表统计(五)(12319字),海关统计,/IrisBin/Text.dll?db=TJ&no=267504&cs=9937918&str=自部分国家+进口商品类章+海关统计
3,674,20050228,2005年2月中国自部分国家(地区)进口商品类章金额表统计(四)(13104字),海关统计,/IrisBin/Text.dll?db=TJ&no=267503&cs=10382030&str=自部分国家+进口商品类章+海关统计
4,673,20050228,2005年2月中国自部分国家(地区)进口商品类章金额表统计(三)(12313字),海关统计,/IrisBin/Text.dll?db=TJ&no=267502&cs=13861916&str=自部分国家+进口商品类章+海关统计
5,672,20050228,2005年2月中国自部分国家(地区)进口商品类章金额表统计(二)(12558字),海关统计,/IrisBin/Text.dll?db=TJ&no=267501&cs=6101658&str=自部分国家+进口商品类章+海关统计
6,671,20050228,2005年2月中国自部分国家(地区)进口商品类章金额表统计(一)(11774字),海关统计,/IrisBin/Text.dll?db=TJ&no=267500&cs=6354461&str=自部分国家+进口商品类章+海关统计
7,670,20050131,2005年1月中国自部分国家(地区)进口商品类章金额表统计(十一)(12901字),海关统计,/IrisBin/Text.dll?db=TJ&no=267432&cs=11164041&str=自部分国家+进口商品类章+海关统计
8,669,20050131,2005年1月中国自部分国家(地区)进口商品类章金额表统计(十)(11602字),海关统计,/IrisBin/Text.dll?db=TJ&no=267431&cs=7511753&str=自部分国家+进口商品类章+海关统计
9,668,20050131,2005年1月中国自部分国家(地区)进口商品类章金额表统计(九)(11729字),海关统计,/IrisBin/Text.dll?db=TJ&no=267430&cs=1785843&str=自部分国家+进口商品类章+海关统计
10,667,20050131,2005年1月中国自部分国家(地区)进口商品类章金额表统计(八)(11897字),海关统计,/IrisBin/Text.dll?db=TJ&no=267429&cs=2573096&str=自部分国家+进口商品类章+海关统计
11,666,20050131,2005年1月中国自部分国家(地区)进口商品类章金额表统计(七)(12524字),海关统计,/IrisBin/Text.dll?db=TJ&no=267428&cs=2153307&str=自部分国家+进口商品类章+海关统计
12,665,20050131,2005年1月中国自部分国家(地区)进口商品类章金额表统计(六)(12264字),海关统计,/IrisBin/Text.dll?db=TJ&no=267427&cs=10726260&str=自部分国家+进口商品类章+海关统计
13,664,20050131,2005年1月中国自部分国家(地区)进口商品类章金额表统计(五)(12313字),海关统计,/IrisBin/Text.dll?db=TJ&no=267426&cs=11360541&str=自部分国家+进口商品类章+海关统计
14,663,20050131,2005年1月中国自部分国家(地区)进口商品类章金额表统计(四)(12720字),海关统计,/IrisBin/Text.dll?db=TJ&no=267425&cs=10480961&str=自部分国家+进口商品类章+海关统计
15,662,20050131,2005年1月中国自部分国家(地区)进口商品类章金额表统计(三)(12052字),海关统计,/IrisBin/Text.dll?db=TJ&no=267424&cs=13035133&str=自部分国家+进口商品类章+海关统计
16,661,20050131,2005年1月中国自部分国家(地区)进口商品类章金额表统计(二)(12187字),海关统计,/IrisBin/Text.dll?db=TJ&no=267423&cs=4147411&str=自部分国家+进口商品类章+海关统计
17,660,20050131,2005年1月中国自部分国家(地区)进口商品类章金额表统计(一)(11497字),海关统计,/IrisBin/Text.dll?db=TJ&no=267422&cs=12705099&str=自部分国家+进口商品类章+海关统计
18,659,20041231,2004年12月中国自部分国家(地区)进口商品类章金额表统计(十一)(13510字),海关统计,/IrisBin/Text.dll?db=TJ&no=255583&cs=3725351&str=自部分国家+进口商品类章+海关统计
19,658,20041231,2004年12月中国自部分国家(地区)进口商品类章金额表统计(十)(12556字),海关统计,/IrisBin/Text.dll?db=TJ&no=255582&cs=8890614&str=自部分国家+进口商品类章+海关统计
20,657,20041231,2004年12月中国自部分国家(地区)进口商品类章金额表统计(九)(12470字),海关统计,/IrisBin/Text.dll?db=TJ&no=255581&cs=3773706&str=自部分国家+进口商品类章+海关统计
21,656,20041231,2004年12月中国自部分国家(地区)进口商品类章金额表统计(八)(12762字),海关统计,/IrisBin/Text.dll?db=TJ&no=255580&cs=14006757&str=自部分国家+进口商品类章+海关统计
22,655,20041231,2004年12月中国自部分国家(地区)进口商品类章金额表统计(七)(13299字),海关统计,/IrisBin/Text.dll?db=TJ&no=255579&cs=7085093&str=自部分国家+进口商品类章+海关统计
23,654,20041231,2004年12月中国自部分国家(地区)进口商品类章金额表统计(六)(13158字),海关统计,/IrisBin/Text.dll?db=TJ&no=255578&cs=15286573&str=自部分国家+进口商品类章+海关统计
24,653,20041231,2004年12月中国自部分国家(地区)进口商品类章金额表统计(五)(13004字),海关统计,/IrisBin/Text.dll?db=TJ&no=255577&cs=8427841&str=自部分国家+进口商品类章+海关统计
25,652,20041231,2004年12月中国自部分国家(地区)进口商品类章金额表统计(四)(13719字),海关统计,/IrisBin/Text.dll?db=TJ&no=255576&cs=5741450&str=自部分国家+进口商品类章+海关统计
26,651,20041231,2004年12月中国自部分国家(地区)进口商品类章金额表统计(三)(12629字),海关统计,/IrisBin/Text.dll?db=TJ&no=255575&cs=13834245&str=自部分国家+进口商品类章+海关统计
27,650,20041231,2004年12月中国自部分国家(地区)进口商品类章金额表统计(二)(12892字),海关统计,/IrisBin/Text.dll?db=TJ&no=255574&cs=10024442&str=自部分国家+进口商品类章+海关统计
28,649,20041231,2004年12月中国自部分国家(地区)进口商品类章金额表统计(一)(12517字),海关统计,/IrisBin/Text.dll?db=TJ&no=255573&cs=313792&str=自部分国家+进口商品类章+海关统计
29,648,20041130,2004年11月中国自部分国家(地区)进口商品类章金额表统计(十一)(13501字),海关统计,/IrisBin/Text.dll?db=TJ&no=255546&cs=1356414&str=自部分国家+进口商品类章+海关统计
30,647,20041130,2004年11月中国自部分国家(地区)进口商品类章金额表统计(十)(12667字),海关统计,/IrisBin/Text.dll?db=TJ&no=255545&cs=15491547&str=自部分国家+进口商品类章+海关统计
31,646,20041130,2004年11月中国自部分国家(地区)进口商品类章金额表统计(九)(12582字),海关统计,/IrisBin/Text.dll?db=TJ&no=255544&cs=15239066&str=自部分国家+进口商品类章+海关统计
32,645,20041130,2004年11月中国自部分国家(地区)进口商品类章金额表统计(八)(12752字),海关统计,/IrisBin/Text.dll?db=TJ&no=255543&cs=3171364&str=自部分国家+进口商品类章+海关统计
33,644,20041130,2004年11月中国自部分国家(地区)进口商品类章金额表统计(七)(13297字),海关统计,/IrisBin/Text.dll?db=TJ&no=255542&cs=11171147&str=自部分国家+进口商品类章+海关统计
34,643,20041130,2004年11月中国自部分国家(地区)进口商品类章金额表统计(六)(13150字),海关统计,/IrisBin/Text.dll?db=TJ&no=255541&cs=2055230&str=自部分国家+进口商品类章+海关统计
35,642,20041130,2004年11月中国自部分国家(地区)进口商品类章金额表统计(五)(13001字),海关统计,/IrisBin/Text.dll?db=TJ&no=255540&cs=2893831&str=自部分国家+进口商品类章+海关统计
36,641,20041130,2004年11月中国自部分国家(地区)进口商品类章金额表统计(四)(13710字),海关统计,/IrisBin/Text.dll?db=TJ&no=255539&cs=11738090&str=自部分国家+进口商品类章+海关统计
37,640,20041130,2004年11月中国自部分国家(地区)进口商品类章金额表统计(三)(12621字),海关统计,/IrisBin/Text.dll?db=TJ&no=255538&cs=12916604&str=自部分国家+进口商品类章+海关统计
38,639,20041130,2004年11月中国自部分国家(地区)进口商品类章金额表统计(二)(12883字),海关统计,/IrisBin/Text.dll?db=TJ&no=255537&cs=64895&str=自部分国家+进口商品类章+海关统计
39,638,20041130,2004年11月中国自部分国家(地区)进口商品类章金额表统计(一)(12629字),海关统计,/IrisBin/Text.dll?db=TJ&no=255536&cs=2684727&str=自部分国家+进口商品类章+海关统计
40,637,20041031,2004年10月中国自部分国家(地区)进口商品类章金额表统计(十一)(13013字),海关统计,/IrisBin/Text.dll?db=TJ&no=255435&cs=2992653&str=自部分国家+进口商品类章+海关统计
41,636,20041031,2004年10月中国自部分国家(地区)进口商品类章金额表统计(十)(12304字),海关统计,/IrisBin/Text.dll?db=TJ&no=255434&cs=13537180&str=自部分国家+进口商品类章+海关统计
42,635,20041031,2004年10月中国自部分国家(地区)进口商品类章金额表统计(九)(12569字),海关统计,/IrisBin/Text.dll?db=TJ&no=255433&cs=7760059&str=自部分国家+进口商品类章+海关统计
43,634,20041031,2004年10月中国自部分国家(地区)进口商品类章金额表统计(八)(12748字),海关统计,/IrisBin/Text.dll?db=TJ&no=255432&cs=1053504&str=自部分国家+进口商品类章+海关统计
44,633,20041031,2004年10月中国自部分国家(地区)进口商品类章金额表统计(七)(13290字),海关统计,/IrisBin/Text.dll?db=TJ&no=255431&cs=13539942&str=自部分国家+进口商品类章+海关统计
45,632,20041031,2004年10月中国自部分国家(地区)进口商品类章金额表统计(六)(12897字),海关统计,/IrisBin/Text.dll?db=TJ&no=255430&cs=12817586&str=自部分国家+进口商品类章+海关统计
46,631,20041031,2004年10月中国自部分国家(地区)进口商品类章金额表统计(五)(13000字),海关统计,/IrisBin/Text.dll?db=TJ&no=255429&cs=10850240&str=自部分国家+进口商品类章+海关统计
47,630,20041031,2004年10月中国自部分国家(地区)进口商品类章金额表统计(四)(13345字),海关统计,/IrisBin/Text.dll?db=TJ&no=255428&cs=11193158&str=自部分国家+进口商品类章+海关统计
48,629,20041031,2004年10月中国自部分国家(地区)进口商品类章金额表统计(三)(12619字),海关统计,/IrisBin/Text.dll?db=TJ&no=255427&cs=9346707&str=自部分国家+进口商品类章+海关统计
49,628,20041031,2004年10月中国自部分国家(地区)进口商品类章金额表统计(二)(12882字),海关统计,/IrisBin/Text.dll?db=TJ&no=255426&cs=13806622&str=自部分国家+进口商品类章+海关统计
50,627,20041031,2004年10月中国自部分国家(地区)进口商品类章金额表统计(一)(12140字),海关统计,/IrisBin/Text.dll?db=TJ&no=255425&cs=11698069&str=自部分国家+进口商品类章+海关统计
1,626,20040930,2004年9月中国自部分国家(地区)进口商品类章金额表统计(十一)(13372字),海关统计,/IrisBin/Text.dll?db=TJ&no=255259&cs=7709628&str=自部分国家+进口商品类章+海关统计
2,625,20040930,2004年9月中国自部分国家(地区)进口商品类章金额表统计(十)(12292字),海关统计,/IrisBin/Text.dll?db=TJ&no=255258&cs=5752174&str=自部分国家+进口商品类章+海关统计
3,624,20040930,2004年9月中国自部分国家(地区)进口商品类章金额表统计(九)(12680字),海关统计,/IrisBin/Text.dll?db=TJ&no=255257&cs=2259611&str=自部分国家+进口商品类章+海关统计
4,623,20040930,2004年9月中国自部分国家(地区)进口商品类章金额表统计(八)(12743字),海关统计,/IrisBin/Text.dll?db=TJ&no=255256&cs=979531&str=自部分国家+进口商品类章+海关统计
5,622,20040930,2004年9月中国自部分国家(地区)进口商品类章金额表统计(七)(13283字),海关统计,/IrisBin/Text.dll?db=TJ&no=255255&cs=7081509&str=自部分国家+进口商品类章+海关统计
6,621,20040930,2004年9月中国自部分国家(地区)进口商品类章金额表统计(六)(13129字),海关统计,/IrisBin/Text.dll?db=TJ&no=255254&cs=5723337&str=自部分国家+进口商品类章+海关统计
7,620,20040930,2004年9月中国自部分国家(地区)进口商品类章金额表统计(五)(12750字),海关统计,/IrisBin/Text.dll?db=TJ&no=255253&cs=3053404&str=自部分国家+进口商品类章+海关统计
8,619,20040930,2004年9月中国自部分国家(地区)进口商品类章金额表统计(四)(13574字),海关统计,/IrisBin/Text.dll?db=TJ&no=255252&cs=14181286&str=自部分国家+进口商品类章+海关统计
9,618,20040930,2004年9月中国自部分国家(地区)进口商品类章金额表统计(三)(12610字),海关统计,/IrisBin/Text.dll?db=TJ&no=255251&cs=991557&str=自部分国家+进口商品类章+海关统计
10,617,20040930,2004年9月中国自部分国家(地区)进口商品类章金额表统计(二)(12874字),海关统计,/IrisBin/Text.dll?db=TJ&no=255250&cs=1764122&str=自部分国家+进口商品类章+海关统计
11,616,20040930,2004年9月中国自部分国家(地区)进口商品类章金额表统计(一)(12610字),海关统计,/IrisBin/Text.dll?db=TJ&no=255249&cs=2610326&str=自部分国家+进口商品类章+海关统计
12,615,20040831,2004年8月中国自部分国家(地区)进口商品类章金额表统计(十一)(13118字),海关统计,/IrisBin/Text.dll?db=TJ&no=255184&cs=12587592&str=自部分国家+进口商品类章+海关统计
13,614,20040831,2004年8月中国自部分国家(地区)进口商品类章金额表统计(十)(12282字),海关统计,/IrisBin/Text.dll?db=TJ&no=255183&cs=3754597&str=自部分国家+进口商品类章+海关统计
14,613,20040831,2004年8月中国自部分国家(地区)进口商品类章金额表统计(九)(12431字),海关统计,/IrisBin/Text.dll?db=TJ&no=255182&cs=1173643&str=自部分国家+进口商品类章+海关统计
15,612,20040831,2004年8月中国自部分国家(地区)进口商品类章金额表统计(八)(12493字),海关统计,/IrisBin/Text.dll?db=TJ&no=255181&cs=632207&str=自部分国家+进口商品类章+海关统计
16,611,20040831,2004年8月中国自部分国家(地区)进口商品类章金额表统计(七)(13281字),海关统计,/IrisBin/Text.dll?db=TJ&no=255180&cs=9149337&str=自部分国家+进口商品类章+海关统计
17,610,20040831,2004年8月中国自部分国家(地区)进口商品类章金额表统计(六)(13125字),海关统计,/IrisBin/Text.dll?db=TJ&no=255179&cs=15360190&str=自部分国家+进口商品类章+海关统计
18,609,20040831,2004年8月中国自部分国家(地区)进口商品类章金额表统计(五)(12621字),海关统计,/IrisBin/Text.dll?db=TJ&no=255178&cs=1217805&str=自部分国家+进口商品类章+海关统计
19,608,20040831,2004年8月中国自部分国家(地区)进口商品类章金额表统计(四)(13202字),海关统计,/IrisBin/Text.dll?db=TJ&no=255177&cs=743672&str=自部分国家+进口商品类章+海关统计
20,607,20040831,2004年8月中国自部分国家(地区)进口商品类章金额表统计(三)(12604字),海关统计,/IrisBin/Text.dll?db=TJ&no=255176&cs=10044658&str=自部分国家+进口商品类章+海关统计
21,606,20040831,2004年8月中国自部分国家(地区)进口商品类章金额表统计(二)(12867字),海关统计,/IrisBin/Text.dll?db=TJ&no=255175&cs=11136629&str=自部分国家+进口商品类章+海关统计
22,605,20040831,2004年8月中国自部分国家(地区)进口商品类章金额表统计(一)(12118字),海关统计,/IrisBin/Text.dll?db=TJ&no=255174&cs=9688801&str=自部分国家+进口商品类章+海关统计
23,604,20040731,2004年7月中国自部分国家(地区)进口商品类章金额表统计(十一)(13349字),海关统计,/IrisBin/Text.dll?db=TJ&no=255084&cs=16702867&str=自部分国家+进口商品类章+海关统计
24,603,20040731,2004年7月中国自部分国家(地区)进口商品类章金额表统计(十)(12280字),海关统计,/IrisBin/Text.dll?db=TJ&no=255083&cs=13872986&str=自部分国家+进口商品类章+海关统计
25,602,20040731,2004年7月中国自部分国家(地区)进口商品类章金额表统计(九)(12427字),海关统计,/IrisBin/Text.dll?db=TJ&no=255082&cs=6312143&str=自部分国家+进口商品类章+海关统计
26,601,20040731,2004年7月中国自部分国家(地区)进口商品类章金额表统计(八)(12487字),海关统计,/IrisBin/Text.dll?db=TJ&no=255081&cs=12464967&str=自部分国家+进口商品类章+海关统计
27,600,20040731,2004年7月中国自部分国家(地区)进口商品类章金额表统计(七)(13265字),海关统计,/IrisBin/Text.dll?db=TJ&no=255080&cs=10066118&str=自部分国家+进口商品类章+海关统计
28,599,20040731,2004年7月中国自部分国家(地区)进口商品类章金额表统计(六)(13122字),海关统计,/IrisBin/Text.dll?db=TJ&no=255079&cs=7528998&str=自部分国家+进口商品类章+海关统计
29,598,20040731,2004年7月中国自部分国家(地区)进口商品类章金额表统计(五)(12739字),海关统计,/IrisBin/Text.dll?db=TJ&no=255078&cs=1619502&str=自部分国家+进口商品类章+海关统计
30,597,20040731,2004年7月中国自部分国家(地区)进口商品类章金额表统计(四)(13193字),海关统计,/IrisBin/Text.dll?db=TJ&no=255077&cs=8637887&str=自部分国家+进口商品类章+海关统计
31,596,20040731,2004年7月中国自部分国家(地区)进口商品类章金额表统计(三)(12602字),海关统计,/IrisBin/Text.dll?db=TJ&no=255076&cs=5346645&str=自部分国家+进口商品类章+海关统计
32,595,20040731,2004年7月中国自部分国家(地区)进口商品类章金额表统计(二)(12861字),海关统计,/IrisBin/Text.dll?db=TJ&no=255075&cs=16363532&str=自部分国家+进口商品类章+海关统计
33,594,20040731,2004年7月中国自部分国家(地区)进口商品类章金额表统计(一)(12107字),海关统计,/IrisBin/Text.dll?db=TJ&no=255074&cs=7917237&str=自部分国家+进口商品类章+海关统计
34,593,20040630,2004年6月中国自部分国家(地区)进口商品类章金额表统计(十一)(13096字),海关统计,/IrisBin/Text.dll?db=TJ&no=254926&cs=7745867&str=自部分国家+进口商品类章+海关统计
35,592,20040630,2004年6月中国自部分国家(地区)进口商品类章金额表统计(十)(12397字),海关统计,/IrisBin/Text.dll?db=TJ&no=254925&cs=4614602&str=自部分国家+进口商品类章+海关统计
36,591,20040630,2004年6月中国自部分国家(地区)进口商品类章金额表统计(九)(12782字),海关统计,/IrisBin/Text.dll?db=TJ&no=254924&cs=1215892&str=自部分国家+进口商品类章+海关统计
37,590,20040630,2004年6月中国自部分国家(地区)进口商品类章金额表统计(八)(12233字),海关统计,/IrisBin/Text.dll?db=TJ&no=254923&cs=15004007&str=自部分国家+进口商品类章+海关统计
38,589,20040630,2004年6月中国自部分国家(地区)进口商品类章金额表统计(七)(13254字),海关统计,/IrisBin/Text.dll?db=TJ&no=254922&cs=8906856&str=自部分国家+进口商品类章+海关统计
39,588,20040630,2004年6月中国自部分国家(地区)进口商品类章金额表统计(六)(13104字),海关统计,/IrisBin/Text.dll?db=TJ&no=254921&cs=9603731&str=自部分国家+进口商品类章+海关统计
40,587,20040630,2004年6月中国自部分国家(地区)进口商品类章金额表统计(五)(12734字),海关统计,/IrisBin/Text.dll?db=TJ&no=254920&cs=1584107&str=自部分国家+进口商品类章+海关统计
41,586,20040630,2004年6月中国自部分国家(地区)进口商品类章金额表统计(四)(13177字),海关统计,/IrisBin/Text.dll?db=TJ&no=254919&cs=12154322&str=自部分国家+进口商品类章+海关统计
42,585,20040630,2004年6月中国自部分国家(地区)进口商品类章金额表统计(三)(12598字),海关统计,/IrisBin/Text.dll?db=TJ&no=254918&cs=4035933&str=自部分国家+进口商品类章+海关统计
43,584,20040630,2004年6月中国自部分国家(地区)进口商品类章金额表统计(二)(12857字),海关统计,/IrisBin/Text.dll?db=TJ&no=254917&cs=16646991&str=自部分国家+进口商品类章+海关统计
44,583,20040630,2004年6月中国自部分国家(地区)进口商品类章金额表统计(一)(12091字),海关统计,/IrisBin/Text.dll?db=TJ&no=254916&cs=3797055&str=自部分国家+进口商品类章+海关统计
45,582,20040531,2004年5月中国自部分国家(地区)进口商品类章金额表统计(十一)(13207字),海关统计,/IrisBin/Text.dll?db=TJ&no=254632&cs=8600631&str=自部分国家+进口商品类章+海关统计
46,581,20040531,2004年5月中国自部分国家(地区)进口商品类章金额表统计(十)(12139字),海关统计,/IrisBin/Text.dll?db=TJ&no=254631&cs=4773288&str=自部分国家+进口商品类章+海关统计
47,580,20040531,2004年5月中国自部分国家(地区)进口商品类章金额表统计(九)(12410字),海关统计,/IrisBin/Text.dll?db=TJ&no=254630&cs=4413544&str=自部分国家+进口商品类章+海关统计
48,579,20040531,2004年5月中国自部分国家(地区)进口商品类章金额表统计(八)(12227字),海关统计,/IrisBin/Text.dll?db=TJ&no=254629&cs=1443190&str=自部分国家+进口商品类章+海关统计
49,578,20040531,2004年5月中国自部分国家(地区)进口商品类章金额表统计(七)(13241字),海关统计,/IrisBin/Text.dll?db=TJ&no=254628&cs=398293&str=自部分国家+进口商品类章+海关统计
50,577,20040531,2004年5月中国自部分国家(地区)进口商品类章金额表统计(六)(12976字),海关统计,/IrisBin/Text.dll?db=TJ&no=254627&cs=14948648&str=自部分国家+进口商品类章+海关统计
1,576,20040531,2004年5月中国自部分国家(地区)进口商品类章金额表统计(五)(12360字),海关统计,/IrisBin/Text.dll?db=TJ&no=254626&cs=3562032&str=自部分国家+进口商品类章+海关统计
2,575,20040531,2004年5月中国自部分国家(地区)进口商品类章金额表统计(四)(13168字),海关统计,/IrisBin/Text.dll?db=TJ&no=254625&cs=6779042&str=自部分国家+进口商品类章+海关统计
